,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour_of_day,day_of_week,day_of_month,month,7DayAvg,7DayAvg_new
6270,2012-02-17 12:00:00,Spring,0,1,Clear Skies,15.58,19.695,46,26.0027,6271,12,4,17,2,9533.0,9461.0
6271,2012-02-17 13:00:00,Spring,0,1,Clear Skies,16.4,20.455,43,23.9994,6272,13,4,17,2,9557.0,9485.0
6272,2012-02-17 14:00:00,Spring,0,1,Clear Skies,16.4,20.455,37,23.9994,6273,14,4,17,2,9581.0,9509.0
6273,2012-02-17 15:00:00,Spring,0,1,Clear Skies,17.22,21.21,35,27.9993,6274,15,4,17,2,9605.0,9533.0
6274,2012-02-17 16:00:00,Spring,0,1,Clear Skies,17.22,21.21,32,19.9995,6275,16,4,17,2,9629.0,9557.0
6275,2012-02-17 17:00:00,Spring,0,1,Clear Skies,17.22,21.21,32,22.0028,6276,17,4,17,2,9653.0,9581.0
6276,2012-02-17 18:00:00,Spring,0,1,Clear Skies,16.4,20.455,35,16.9979,6277,18,4,17,2,9677.0,9605.0
6277,2012-02-17 19:00:00,Spring,0,1,Clear Skies,15.58,19.695,37,15.0013,6278,19,4,17,2,9701.0,9629.0
6278,2012-02-17 20:00:00,Spring,0,1,Clear Skies,16.4,20.455,35,12.998,6279,20,4,17,2,9725.0,9653.0
6279,2012-02-17 21:00:00,Spring,0,1,Clear Skies,15.58,19.695,37,12.998,6280,21,4,17,2,9749.0,9677.0
6280,2012-02-17 22:00:00,Spring,0,1,Clear Skies,14.76,17.425,40,15.0013,6281,22,4,17,2,9773.0,9701.0
6281,2012-02-17 23:00:00,Spring,0,1,Clear Skies,14.76,17.425,40,12.998,6282,23,4,17,2,9797.0,9725.0
6282,2012-02-18 00:00:00,Spring,0,0,Clear Skies,13.94,16.665,42,11.0014,6283,0,5,18,2,9821.0,9749.0
6283,2012-02-18 01:00:00,Spring,0,0,Clear Skies,13.12,15.91,49,11.0014,6284,1,5,18,2,9845.0,9773.0
6284,2012-02-18 02:00:00,Spring,0,0,Clear Skies,12.3,14.395,61,16.9979,6285,2,5,18,2,9869.0,9797.0
6285,2012-02-18 03:00:00,Spring,0,0,Clear Skies,11.48,14.395,65,7.0015,6286,3,5,18,2,9893.0,9821.0
6286,2012-02-18 04:00:00,Spring,0,0,Clear Skies,10.66,15.15,70,0.0,6287,4,5,18,2,9917.0,9845.0
6287,2012-02-18 05:00:00,Spring,0,0,Clear Skies,9.84,12.88,70,6.0032,6288,5,5,18,2,9941.0,9869.0
6288,2012-02-18 06:00:00,Spring,0,0,Clear Skies,9.84,14.395,70,0.0,6289,6,5,18,2,9965.0,9893.0
6289,2012-02-18 07:00:00,Spring,0,0,Clear Skies,9.84,14.395,70,0.0,6290,7,5,18,2,9989.0,9917.0
6290,2012-02-18 08:00:00,Spring,0,0,Clear Skies,9.02,13.635,87,0.0,6291,8,5,18,2,10013.0,9941.0
6291,2012-02-18 09:00:00,Spring,0,0,Clear Skies,9.02,12.12,80,7.0015,6292,9,5,18,2,10037.0,9965.0
6292,2012-02-18 10:00:00,Spring,0,0,Clear Skies,10.66,13.635,81,7.0015,6293,10,5,18,2,10061.0,9989.0
6293,2012-02-18 11:00:00,Spring,0,0,Clear Skies,13.12,16.665,57,8.9981,6294,11,5,18,2,10085.0,10013.0
6294,2012-02-18 12:00:00,Spring,0,0,Clear Skies,14.76,17.425,43,12.998,6295,12,5,18,2,10109.0,10037.0
6295,2012-02-18 13:00:00,Spring,0,0,Clear Skies,16.4,20.455,43,19.0012,6296,13,5,18,2,10133.0,10061.0
6296,2012-02-18 14:00:00,Spring,0,0,Clear Skies,18.04,21.97,35,23.9994,6297,14,5,18,2,10156.0,10084.857142857143
6297,2012-02-18 15:00:00,Spring,0,0,Clear Skies,17.22,21.21,41,16.9979,6298,15,5,18,2,10180.0,10108.714285714286
6298,2012-02-18 16:00:00,Spring,0,0,Clear Skies,18.04,21.97,44,22.0028,6299,16,5,18,2,10204.0,10132.57142857143
6299,2012-02-18 17:00:00,Spring,0,0,Clear Skies,19.68,23.485,36,19.0012,6300,17,5,18,2,10228.0,10156.42857142857
6300,2012-02-18 18:00:00,Spring,0,0,Clear Skies,18.86,22.725,38,19.9995,6301,18,5,18,2,10252.0,10180.285714285714
6301,2012-02-18 19:00:00,Spring,0,0,Clear Skies,18.04,21.97,44,11.0014,6302,19,5,18,2,10276.0,10204.142857142857
6302,2012-02-18 20:00:00,Spring,0,0,Clear Skies,18.04,21.97,44,11.0014,6303,20,5,18,2,10300.0,10228.0
6303,2012-02-18 21:00:00,Spring,0,0,Clear Skies,18.04,21.97,33,19.9995,6304,21,5,18,2,10324.0,10252.0
6304,2012-02-18 22:00:00,Spring,0,0,Clear Skies,16.4,20.455,40,30.0026,6305,22,5,18,2,10348.0,10276.0
6305,2012-02-18 23:00:00,Spring,0,0,Partly Cloudy,14.76,16.665,40,26.0027,6306,23,5,18,2,10372.0,10300.0
6306,2012-02-19 00:00:00,Spring,0,0,Partly Cloudy,13.94,15.15,39,23.9994,6307,0,6,19,2,10396.0,10324.0
6307,2012-02-19 01:00:00,Spring,0,0,Partly Cloudy,13.12,15.15,39,16.9979,6308,1,6,19,2,10420.0,10348.0
6308,2012-02-19 02:00:00,Spring,0,0,Partly Cloudy,12.3,14.395,36,19.0012,6309,2,6,19,2,10444.0,10372.0
6309,2012-02-19 03:00:00,Spring,0,0,Partly Cloudy,12.3,14.395,36,15.0013,6310,3,6,19,2,10468.0,10396.0
6310,2012-02-19 04:00:00,Spring,0,0,Partly Cloudy,11.48,12.88,41,26.0027,6311,4,6,19,2,10492.0,10420.0
6311,2012-02-19 05:00:00,Spring,0,0,Partly Cloudy,10.66,11.365,48,19.9995,6312,5,6,19,2,10516.0,10444.0
6312,2012-02-19 06:00:00,Spring,0,0,Clear Skies,9.84,10.605,52,22.0028,6313,6,6,19,2,10540.0,10468.0
6313,2012-02-19 07:00:00,Spring,0,0,Partly Cloudy,9.84,10.605,52,19.0012,6314,7,6,19,2,10564.0,10492.0
6314,2012-02-19 08:00:00,Spring,0,0,Partly Cloudy,9.84,11.365,56,12.998,6315,8,6,19,2,10588.0,10516.0
6315,2012-02-19 09:00:00,Spring,0,0,Partly Cloudy,9.84,11.365,56,16.9979,6316,9,6,19,2,10612.0,10540.0
6316,2012-02-19 10:00:00,Spring,0,0,Partly Cloudy,10.66,12.12,52,16.9979,6317,10,6,19,2,10636.0,10564.0
6317,2012-02-19 11:00:00,Spring,0,0,Partly Cloudy,10.66,11.365,56,22.0028,6318,11,6,19,2,10660.0,10588.0
6318,2012-02-19 12:00:00,Spring,0,0,Partly Cloudy,11.48,13.635,52,16.9979,6319,12,6,19,2,10684.0,10612.0
6319,2012-02-19 13:00:00,Spring,0,0,Clear Skies,12.3,15.15,49,11.0014,6320,13,6,19,2,10708.0,10636.0
6320,2012-02-19 14:00:00,Spring,0,0,Partly Cloudy,13.12,15.91,45,12.998,6321,14,6,19,2,10732.0,10660.0
6321,2012-02-19 15:00:00,Spring,0,0,Partly Cloudy,12.3,14.395,49,12.998,6322,15,6,19,2,10756.0,10684.0
6322,2012-02-19 16:00:00,Spring,0,0,Partly Cloudy,13.12,15.15,45,19.0012,6323,16,6,19,2,10780.0,10708.0
6323,2012-02-19 17:00:00,Spring,0,0,Partly Cloudy,12.3,14.395,49,16.9979,6324,17,6,19,2,10804.0,10732.0
6324,2012-02-19 18:00:00,Spring,0,0,Partly Cloudy,12.3,13.635,49,22.0028,6325,18,6,19,2,10828.0,10756.0
6325,2012-02-19 19:00:00,Spring,0,0,Partly Cloudy,12.3,14.395,52,16.9979,6326,19,6,19,2,10852.0,10780.0
6326,2012-02-19 20:00:00,Spring,0,0,Partly Cloudy,12.3,14.395,52,19.0012,6327,20,6,19,2,,
6327,2012-02-19 21:00:00,Spring,0,0,Light Storms/Rain,10.66,12.88,65,11.0014,6328,21,6,19,2,15.0,
6328,2012-02-19 22:00:00,Spring,0,0,Light Storms/Rain,9.84,12.88,75,6.0032,6329,22,6,19,2,38.0,
6329,2012-02-19 23:00:00,Spring,0,0,Partly Cloudy,9.02,11.365,93,11.0014,6330,23,6,19,2,60.0,
6330,2012-03-01 00:00:00,Spring,0,1,Partly Cloudy,17.22,21.21,94,0.0,6331,0,3,1,3,83.0,
6331,2012-03-01 01:00:00,Spring,0,1,Light Storms/Rain,18.86,22.725,94,7.0015,6332,1,3,1,3,106.0,
6332,2012-03-01 02:00:00,Spring,0,1,Partly Cloudy,18.86,22.725,94,19.0012,6333,2,3,1,3,129.0,
6333,2012-03-01 03:00:00,Spring,0,1,Clear Skies,18.86,22.725,94,15.0013,6334,3,3,1,3,152.0,83.28571428571429
6334,2012-03-01 04:00:00,Spring,0,1,Clear Skies,19.68,23.485,88,12.998,6335,4,3,1,3,176.0,106.28571428571429
6335,2012-03-01 05:00:00,Spring,0,1,Clear Skies,19.68,23.485,88,11.0014,6336,5,3,1,3,200.0,129.42857142857142
6336,2012-03-01 06:00:00,Spring,0,1,Partly Cloudy,17.22,21.21,94,0.0,6337,6,3,1,3,224.0,152.85714285714286
6337,2012-03-01 07:00:00,Spring,0,1,Partly Cloudy,18.04,21.97,94,8.9981,6338,7,3,1,3,246.0,176.14285714285714
6338,2012-03-01 08:00:00,Spring,0,1,Clear Skies,17.22,21.21,94,8.9981,6339,8,3,1,3,268.0,199.28571428571428
6339,2012-03-01 09:00:00,Spring,0,1,Clear Skies,18.86,22.725,77,16.9979,6340,9,3,1,3,292.0,222.57142857142858
6340,2012-03-01 10:00:00,Spring,0,1,Clear Skies,21.32,25.0,55,11.0014,6341,10,3,1,3,315.0,245.85714285714286
6341,2012-03-01 11:00:00,Spring,0,1,Clear Skies,22.96,26.515,43,12.998,6342,11,3,1,3,339.0,269.14285714285717
6342,2012-03-01 12:00:00,Spring,0,1,Clear Skies,22.96,26.515,37,15.0013,6343,12,3,1,3,363.0,292.42857142857144
6343,2012-03-01 13:00:00,Spring,0,1,Clear Skies,23.78,27.275,32,16.9979,6344,13,3,1,3,387.0,315.7142857142857
6344,2012-03-01 14:00:00,Spring,0,1,Clear Skies,23.78,27.275,35,15.0013,6345,14,3,1,3,399.0,337.57142857142856
6345,2012-03-01 15:00:00,Spring,0,1,Clear Skies,24.6,31.06,31,16.9979,6346,15,3,1,3,422.0,359.57142857142856
6346,2012-03-01 16:00:00,Spring,0,1,Clear Skies,23.78,27.275,32,19.9995,6347,16,3,1,3,445.0,381.42857142857144
6347,2012-03-01 17:00:00,Spring,0,1,Clear Skies,22.96,26.515,35,19.9995,6348,17,3,1,3,469.0,403.42857142857144
6348,2012-03-01 18:00:00,Spring,0,1,Clear Skies,22.14,25.76,34,23.9994,6349,18,3,1,3,492.0,425.2857142857143
6349,2012-03-01 19:00:00,Spring,0,1,Clear Skies,19.68,23.485,41,22.0028,6350,19,3,1,3,515.0,447.0
6350,2012-03-01 20:00:00,Spring,0,1,Clear Skies,18.04,21.97,44,27.9993,6351,20,3,1,3,539.0,468.7142857142857
6351,2012-03-01 21:00:00,Spring,0,1,Clear Skies,17.22,21.21,47,31.0009,6352,21,3,1,3,563.0,492.14285714285717
6352,2012-03-01 22:00:00,Spring,0,1,Clear Skies,15.58,19.695,50,16.9979,6353,22,3,1,3,587.0,515.7142857142857
6353,2012-03-01 23:00:00,Spring,0,1,Clear Skies,14.76,17.425,50,15.0013,6354,23,3,1,3,611.0,539.4285714285714
6354,2012-03-02 00:00:00,Spring,0,1,Clear Skies,13.94,16.665,53,11.0014,6355,0,4,2,3,634.0,563.0
6355,2012-03-02 01:00:00,Spring,0,1,Clear Skies,13.94,15.91,49,15.0013,6356,1,4,2,3,657.0,586.5714285714286
6356,2012-03-02 02:00:00,Spring,0,1,Clear Skies,13.94,15.91,53,19.0012,6357,2,4,2,3,679.0,610.0
6357,2012-03-02 03:00:00,Spring,0,1,Clear Skies,13.12,15.91,57,12.998,6358,3,4,2,3,703.0,633.4285714285714
6358,2012-03-02 04:00:00,Spring,0,1,Clear Skies,13.12,17.425,61,0.0,6359,4,4,2,3,726.0,656.7142857142857
6359,2012-03-02 05:00:00,Spring,0,1,Clear Skies,12.3,16.665,70,0.0,6360,5,4,2,3,750.0,680.0
6360,2012-03-02 06:00:00,Spring,0,1,Clear Skies,12.3,16.665,70,0.0,6361,6,4,2,3,773.0,703.1428571428571
6361,2012-03-02 07:00:00,Spring,0,1,Clear Skies,12.3,16.665,70,0.0,6362,7,4,2,3,796.0,726.2857142857143
6362,2012-03-02 08:00:00,Spring,0,1,Clear Skies,11.48,15.15,75,6.0032,6363,8,4,2,3,820.0,749.5714285714286
6363,2012-03-02 09:00:00,Spring,0,1,Clear Skies,12.3,16.665,81,0.0,6364,9,4,2,3,844.0,773.1428571428571
6364,2012-03-02 10:00:00,Spring,0,1,Clear Skies,14.76,17.425,50,11.0014,6365,10,4,2,3,868.0,796.7142857142857
6365,2012-03-02 11:00:00,Spring,0,1,Clear Skies,15.58,19.695,46,12.998,6366,11,4,2,3,892.0,820.4285714285714
6366,2012-03-02 12:00:00,Spring,0,1,Clear Skies,16.4,20.455,43,11.0014,6367,12,4,2,3,916.0,844.1428571428571
6367,2012-03-02 13:00:00,Spring,0,1,Clear Skies,17.22,21.21,44,15.0013,6368,13,4,2,3,940.0,868.0
6368,2012-03-02 14:00:00,Spring,0,1,Partly Cloudy,18.04,21.97,44,19.0012,6369,14,4,2,3,964.0,892.0
6369,2012-03-02 15:00:00,Spring,0,1,Partly Cloudy,17.22,21.21,50,19.9995,6370,15,4,2,3,988.0,916.0
6370,2012-03-02 16:00:00,Spring,0,1,Light Storms/Rain,16.4,20.455,58,19.9995,6371,16,4,2,3,1011.0,939.8571428571429
6371,2012-03-02 17:00:00,Spring,0,1,Light Storms/Rain,14.76,17.425,81,15.0013,6372,17,4,2,3,1034.0,963.5714285714286
6372,2012-03-02 18:00:00,Spring,0,1,Light Storms/Rain,14.76,17.425,87,12.998,6373,18,4,2,3,1058.0,987.2857142857143
6373,2012-03-02 19:00:00,Spring,0,1,Light Storms/Rain,14.76,17.425,87,12.998,6374,19,4,2,3,1082.0,1011.0
6374,2012-03-02 20:00:00,Spring,0,1,Partly Cloudy,14.76,17.425,87,12.998,6375,20,4,2,3,1104.0,1034.4285714285713
6375,2012-03-02 21:00:00,Spring,0,1,Light Storms/Rain,14.76,18.18,87,6.0032,6376,21,4,2,3,1127.0,1057.7142857142858
6376,2012-03-02 22:00:00,Spring,0,1,Partly Cloudy,14.76,18.94,87,0.0,6377,22,4,2,3,1151.0,1081.0
6377,2012-03-02 23:00:00,Spring,0,1,Partly Cloudy,14.76,18.94,87,0.0,6378,23,4,2,3,1174.0,1104.2857142857142
6378,2012-03-03 00:00:00,Spring,0,0,Light Storms/Rain,14.76,18.18,93,6.0032,6379,0,5,3,3,1197.0,1127.5714285714287
6379,2012-03-03 01:00:00,Spring,0,0,Light Storms/Rain,14.76,18.94,93,0.0,6380,1,5,3,3,1220.0,1150.7142857142858
6380,2012-03-03 02:00:00,Spring,0,0,Light Storms/Rain,14.76,18.18,93,6.0032,6381,2,5,3,3,1243.0,1173.7142857142858
6381,2012-03-03 03:00:00,Spring,0,0,Partly Cloudy,14.76,17.425,93,11.0014,6382,3,5,3,3,1267.0,1197.0
6382,2012-03-03 04:00:00,Spring,0,0,Partly Cloudy,14.76,17.425,93,12.998,6383,4,5,3,3,1290.0,1220.2857142857142
6383,2012-03-03 05:00:00,Spring,0,0,Partly Cloudy,14.76,18.18,93,6.0032,6384,5,5,3,3,1314.0,1243.5714285714287
6384,2012-03-03 06:00:00,Spring,0,0,Partly Cloudy,14.76,18.18,93,6.0032,6385,6,5,3,3,1338.0,1267.0
6385,2012-03-03 07:00:00,Spring,0,0,Partly Cloudy,14.76,17.425,93,8.9981,6386,7,5,3,3,1362.0,1290.5714285714287
6386,2012-03-03 08:00:00,Spring,0,0,Light Storms/Rain,14.76,18.94,93,0.0,6387,8,5,3,3,1386.0,1314.2857142857142
6387,2012-03-03 09:00:00,Spring,0,0,Light Storms/Rain,15.58,19.695,87,6.0032,6388,9,5,3,3,1410.0,1338.142857142857
6388,2012-03-03 10:00:00,Spring,0,0,Partly Cloudy,16.4,20.455,87,0.0,6389,10,5,3,3,1434.0,1362.0
6389,2012-03-03 11:00:00,Spring,0,0,Partly Cloudy,16.4,20.455,87,6.0032,6390,11,5,3,3,1458.0,1386.0
6390,2012-03-03 12:00:00,Spring,0,0,Partly Cloudy,17.22,21.21,67,16.9979,6391,12,5,3,3,1482.0,1410.0
6391,2012-03-03 13:00:00,Spring,0,0,Clear Skies,18.04,21.97,51,19.0012,6392,13,5,3,3,1506.0,1434.0
6392,2012-03-03 14:00:00,Spring,0,0,Partly Cloudy,18.86,22.725,44,23.9994,6393,14,5,3,3,1530.0,1458.0
6393,2012-03-03 15:00:00,Spring,0,0,Clear Skies,19.68,23.485,29,19.9995,6394,15,5,3,3,1554.0,1482.0
6394,2012-03-03 16:00:00,Spring,0,0,Clear Skies,20.5,24.24,27,19.9995,6395,16,5,3,3,1577.0,1505.857142857143
6395,2012-03-03 17:00:00,Spring,0,0,Clear Skies,20.5,24.24,23,22.0028,6396,17,5,3,3,1601.0,1529.7142857142858
6396,2012-03-03 18:00:00,Spring,0,0,Clear Skies,20.5,24.24,25,16.9979,6397,18,5,3,3,1625.0,1553.5714285714287
6397,2012-03-03 19:00:00,Spring,0,0,Clear Skies,18.86,22.725,33,11.0014,6398,19,5,3,3,1649.0,1577.4285714285713
6398,2012-03-03 20:00:00,Spring,0,0,Clear Skies,18.04,21.97,30,8.9981,6399,20,5,3,3,1673.0,1601.2857142857142
6399,2012-03-03 21:00:00,Spring,0,0,Clear Skies,18.86,22.725,19,22.0028,6400,21,5,3,3,1697.0,1625.142857142857
6400,2012-03-03 22:00:00,Spring,0,0,Clear Skies,18.04,21.97,21,8.9981,6401,22,5,3,3,1721.0,1649.0
6401,2012-03-03 23:00:00,Spring,0,0,Clear Skies,17.22,21.21,24,0.0,6402,23,5,3,3,1745.0,1673.0
6402,2012-03-04 00:00:00,Spring,0,0,Partly Cloudy,16.4,20.455,30,23.9994,6403,0,6,4,3,1769.0,1697.0
6403,2012-03-04 01:00:00,Spring,0,0,Partly Cloudy,15.58,19.695,34,12.998,6404,1,6,4,3,1793.0,1721.0
6404,2012-03-04 02:00:00,Spring,0,0,Partly Cloudy,14.76,17.425,40,11.0014,6405,2,6,4,3,1817.0,1745.0
6405,2012-03-04 03:00:00,Spring,0,0,Partly Cloudy,14.76,17.425,43,8.9981,6406,3,6,4,3,1841.0,1769.0
6406,2012-03-04 04:00:00,Spring,0,0,Partly Cloudy,13.94,16.665,46,12.998,6407,4,6,4,3,1865.0,1793.0
6407,2012-03-04 05:00:00,Spring,0,0,Partly Cloudy,13.94,15.91,46,15.0013,6408,5,6,4,3,1889.0,1817.0
6408,2012-03-04 06:00:00,Spring,0,0,Partly Cloudy,12.3,13.635,52,19.9995,6409,6,6,4,3,1913.0,1841.0
6409,2012-03-04 07:00:00,Spring,0,0,Partly Cloudy,12.3,13.635,52,19.9995,6410,7,6,4,3,1937.0,1865.0
6410,2012-03-04 08:00:00,Spring,0,0,Clear Skies,12.3,13.635,52,22.0028,6411,8,6,4,3,1961.0,1889.0
6411,2012-03-04 09:00:00,Spring,0,0,Clear Skies,12.3,13.635,49,30.0026,6412,9,6,4,3,1985.0,1913.0
6412,2012-03-04 10:00:00,Spring,0,0,Clear Skies,12.3,13.635,49,22.0028,6413,10,6,4,3,2009.0,1937.0
6413,2012-03-04 11:00:00,Spring,0,0,Clear Skies,13.12,14.395,45,26.0027,6414,11,6,4,3,2033.0,1961.0
6414,2012-03-04 12:00:00,Spring,0,0,Clear Skies,13.94,15.15,42,23.9994,6415,12,6,4,3,2057.0,1985.0
6415,2012-03-04 13:00:00,Spring,0,0,Clear Skies,14.76,16.665,37,23.9994,6416,13,6,4,3,2081.0,2009.0
6416,2012-03-04 14:00:00,Spring,0,0,Clear Skies,14.76,16.665,34,23.9994,6417,14,6,4,3,2105.0,2033.0
6417,2012-03-04 15:00:00,Spring,0,0,Clear Skies,14.76,15.91,32,35.0008,6418,15,6,4,3,2129.0,2057.0
6418,2012-03-04 16:00:00,Spring,0,0,Clear Skies,14.76,15.91,29,32.9975,6419,16,6,4,3,2153.0,2081.0
6419,2012-03-04 17:00:00,Spring,0,0,Clear Skies,13.94,14.395,31,36.9974,6420,17,6,4,3,2177.0,2105.0
6420,2012-03-04 18:00:00,Spring,0,0,Clear Skies,13.12,13.635,33,40.9973,6421,18,6,4,3,2201.0,2129.0
6421,2012-03-04 19:00:00,Spring,0,0,Clear Skies,12.3,12.88,36,32.9975,6422,19,6,4,3,2225.0,2153.0
6422,2012-03-04 20:00:00,Spring,0,0,Clear Skies,11.48,13.635,38,16.9979,6423,20,6,4,3,2249.0,2177.0
6423,2012-03-04 21:00:00,Spring,0,0,Clear Skies,11.48,13.635,36,15.0013,6424,21,6,4,3,2273.0,2201.0
6424,2012-03-04 22:00:00,Spring,0,0,Clear Skies,10.66,12.12,41,16.9979,6425,22,6,4,3,2297.0,2225.0
6425,2012-03-04 23:00:00,Spring,0,0,Clear Skies,10.66,12.88,41,12.998,6426,23,6,4,3,2321.0,2249.0
6426,2012-03-05 00:00:00,Spring,0,1,Clear Skies,9.84,11.365,44,12.998,6427,0,0,5,3,2345.0,2273.0
6427,2012-03-05 01:00:00,Spring,0,1,Clear Skies,9.84,12.12,48,8.9981,6428,1,0,5,3,2369.0,2297.0
6428,2012-03-05 02:00:00,Spring,0,1,Clear Skies,9.84,12.12,48,8.9981,6429,2,0,5,3,2393.0,2321.0
6429,2012-03-05 03:00:00,Spring,0,1,Clear Skies,9.02,11.365,51,11.0014,6430,3,0,5,3,2417.0,2345.0
6430,2012-03-05 04:00:00,Spring,0,1,Clear Skies,8.2,11.365,55,6.0032,6431,4,0,5,3,2441.0,2369.0
6431,2012-03-05 05:00:00,Spring,0,1,Clear Skies,8.2,11.365,55,6.0032,6432,5,0,5,3,2465.0,2393.0
6432,2012-03-05 06:00:00,Spring,0,1,Clear Skies,7.38,9.85,59,8.9981,6433,6,0,5,3,2489.0,2417.0
6433,2012-03-05 07:00:00,Spring,0,1,Clear Skies,7.38,9.85,59,8.9981,6434,7,0,5,3,2513.0,2441.0
6434,2012-03-05 08:00:00,Spring,0,1,Clear Skies,8.2,11.365,59,7.0015,6435,8,0,5,3,2537.0,2465.0
6435,2012-03-05 09:00:00,Spring,0,1,Partly Cloudy,9.02,12.88,60,6.0032,6436,9,0,5,3,2561.0,2489.0
6436,2012-03-05 10:00:00,Spring,0,1,Partly Cloudy,9.84,12.88,60,0.0,6437,10,0,5,3,2585.0,2513.0
6437,2012-03-05 11:00:00,Spring,0,1,Partly Cloudy,10.66,13.635,56,8.9981,6438,11,0,5,3,2609.0,2537.0
6438,2012-03-05 12:00:00,Spring,0,1,Partly Cloudy,10.66,15.15,52,0.0,6439,12,0,5,3,2633.0,2561.0
6439,2012-03-05 13:00:00,Spring,0,1,Partly Cloudy,10.66,12.88,55,19.9995,6440,13,0,5,3,2657.0,2585.0
6440,2012-03-05 14:00:00,Spring,0,1,Partly Cloudy,11.48,12.88,57,23.9994,6441,14,0,5,3,2681.0,2609.0
6441,2012-03-05 15:00:00,Spring,0,1,Partly Cloudy,12.3,14.395,53,12.998,6442,15,0,5,3,2705.0,2633.0
6442,2012-03-05 16:00:00,Spring,0,1,Clear Skies,12.3,13.635,45,19.9995,6443,16,0,5,3,2729.0,2657.0
6443,2012-03-05 17:00:00,Spring,0,1,Light Storms/Rain,12.3,13.635,45,19.9995,6444,17,0,5,3,2753.0,2681.0
6444,2012-03-05 18:00:00,Spring,0,1,Light Storms/Rain,11.48,11.365,55,43.9989,6445,18,0,5,3,2777.0,2705.0
6445,2012-03-05 19:00:00,Spring,0,1,Clear Skies,10.66,12.88,53,15.0013,6446,19,0,5,3,2801.0,2729.0
6446,2012-03-05 20:00:00,Spring,0,1,Clear Skies,10.66,11.365,37,31.0009,6447,20,0,5,3,2825.0,2753.0
6447,2012-03-05 21:00:00,Spring,0,1,Clear Skies,10.66,11.365,37,26.0027,6448,21,0,5,3,2849.0,2777.0
6448,2012-03-05 22:00:00,Spring,0,1,Clear Skies,9.84,10.605,35,22.0028,6449,22,0,5,3,2873.0,2801.0
6449,2012-03-05 23:00:00,Spring,0,1,Clear Skies,9.02,9.09,37,39.0007,6450,23,0,5,3,2897.0,2825.0
6450,2012-03-06 00:00:00,Spring,0,1,Clear Skies,9.02,10.605,37,19.9995,6451,0,1,6,3,2921.0,2849.0
6451,2012-03-06 01:00:00,Spring,0,1,Clear Skies,8.2,9.85,44,16.9979,6452,1,1,6,3,2945.0,2873.0
6452,2012-03-06 02:00:00,Spring,0,1,Clear Skies,8.2,9.85,44,15.0013,6453,2,1,6,3,2969.0,2897.0
6453,2012-03-06 03:00:00,Spring,0,1,Clear Skies,7.38,8.335,51,19.0012,6454,3,1,6,3,2993.0,2921.0
6454,2012-03-06 04:00:00,Spring,0,1,Clear Skies,7.38,8.335,51,19.9995,6455,4,1,6,3,3017.0,2945.0
6455,2012-03-06 05:00:00,Spring,0,1,Clear Skies,7.38,9.09,51,15.0013,6456,5,1,6,3,3041.0,2969.0
6456,2012-03-06 06:00:00,Spring,0,1,Clear Skies,7.38,10.605,51,7.0015,6457,6,1,6,3,3065.0,2993.0
6457,2012-03-06 07:00:00,Spring,0,1,Clear Skies,6.56,9.09,55,8.9981,6458,7,1,6,3,3089.0,3017.0
6458,2012-03-06 08:00:00,Spring,0,1,Clear Skies,6.56,9.09,59,7.0015,6459,8,1,6,3,3113.0,3041.0
6459,2012-03-06 09:00:00,Spring,0,1,Clear Skies,9.02,13.635,47,0.0,6460,9,1,6,3,3137.0,3065.0
6460,2012-03-06 10:00:00,Spring,0,1,Clear Skies,9.84,12.88,44,0.0,6461,10,1,6,3,3161.0,3089.0
6461,2012-03-06 11:00:00,Spring,0,1,Clear Skies,10.66,12.88,41,11.0014,6462,11,1,6,3,3185.0,3113.0
6462,2012-03-06 12:00:00,Spring,0,1,Clear Skies,10.66,13.635,41,7.0015,6463,12,1,6,3,3209.0,3137.0
6463,2012-03-06 13:00:00,Spring,0,1,Clear Skies,12.3,15.15,39,8.9981,6464,13,1,6,3,3233.0,3161.0
6464,2012-03-06 14:00:00,Spring,0,1,Clear Skies,13.12,15.15,36,15.0013,6465,14,1,6,3,3257.0,3185.0
6465,2012-03-06 15:00:00,Spring,0,1,Clear Skies,13.94,15.15,36,19.9995,6466,15,1,6,3,3281.0,3209.0
6466,2012-03-06 16:00:00,Spring,0,1,Clear Skies,14.76,16.665,32,19.0012,6467,16,1,6,3,3305.0,3233.0
6467,2012-03-06 17:00:00,Spring,0,1,Clear Skies,14.76,16.665,34,19.0012,6468,17,1,6,3,3329.0,3257.0
6468,2012-03-06 18:00:00,Spring,0,1,Clear Skies,13.94,15.15,42,22.0028,6469,18,1,6,3,3353.0,3281.0
6469,2012-03-06 19:00:00,Spring,0,1,Clear Skies,13.94,15.15,46,19.9995,6470,19,1,6,3,3377.0,3305.0
6470,2012-03-06 20:00:00,Spring,0,1,Clear Skies,13.12,15.91,49,12.998,6471,20,1,6,3,3401.0,3329.0
6471,2012-03-06 21:00:00,Spring,0,1,Clear Skies,13.12,15.91,49,12.998,6472,21,1,6,3,3425.0,3353.0
6472,2012-03-06 22:00:00,Spring,0,1,Clear Skies,11.48,13.635,56,11.0014,6473,22,1,6,3,3449.0,3377.0
6473,2012-03-06 23:00:00,Spring,0,1,Clear Skies,11.48,13.635,61,15.0013,6474,23,1,6,3,3473.0,3401.0
